,TRIP_TIME_OF_DAY,TRIP_DURATION_MIN,DAY_TYPE,PAYMENT_TYPE,FARE_PER_MILE,HAS_TIP,HAS_EXTRAS,PICKUP_COMMUNITY_AREA,DROPOFF_COMMUNITY_AREA,FARE
11727,morning,15.0,Tuesday,Electronic,3.897338403041825,1,0,32.0,8.0,10.25
11728,evening,30.0,Monday,Electronic,3.1487603305785123,1,0,32.0,7.0,15.24
11729,evening,15.0,Monday,Cash,3.493150684931507,0,1,24.0,8.0,12.75
11730,evening,15.0,Tuesday,Cash,3.6184210526315788,0,0,8.0,24.0,11.0
11731,morning,0.8,Monday,Cash,6.25,0,0,8.0,8.0,5.0
11732,afternoon,1.12,Tuesday,Electronic,8.035714285714285,1,0,32.0,32.0,9.0
11733,afternoon,15.0,Tuesday,Electronic,3.7800687285223367,1,0,7.0,32.0,11.0
11734,afternoon,30.0,Tuesday,Electronic,3.059701492537313,1,0,33.0,22.0,20.5
11735,morning,15.0,Tuesday,Electronic,4.437869822485207,1,0,8.0,8.0,7.5
11736,morning,15.0,Tuesday,Electronic,4.28921568627451,1,0,28.0,8.0,8.75
11737,morning,15.0,Monday,Electronic,5.637254901960784,1,0,8.0,32.0,5.75
11738,morning,45.0,Tuesday,Electronic,3.300415800415801,0,0,39.0,28.0,31.75
11739,morning,15.0,Monday,Electronic,4.571428571428571,0,0,32.0,8.0,8.0
11740,night,30.0,Tuesday,Electronic,3.225806451612903,1,1,32.0,5.0,24.0
11741,afternoon,2.48,Tuesday,Electronic,4.213709677419355,0,0,3.0,7.0,10.45
11742,morning,15.0,Tuesday,Electronic,3.9840637450199208,0,0,6.0,5.0,10.0
11743,night,15.0,Wednesday,Electronic,4.972375690607735,0,0,8.0,24.0,9.0
11744,morning,60.0,Tuesday,Cash,3.047014925373134,0,0,1.0,58.0,40.83
11745,afternoon,2.0,Tuesday,Cash,4.25,0,0,32.0,8.0,8.5
11746,morning,2.0,Monday,Cash,4.5,0,0,8.0,8.0,9.0
11747,morning,15.0,Monday,Electronic,3.4375,0,0,77.0,1.0,13.75
11748,morning,15.0,Monday,Cash,4.865771812080537,0,0,77.0,3.0,7.25
11749,morning,15.0,Tuesday,Electronic,3.3689567430025447,1,0,7.0,28.0,13.24
11750,afternoon,45.0,Monday,Other,3.355263157894737,0,0,15.0,2.0,25.5
11751,morning,15.0,Monday,Cash,4.769736842105263,0,0,8.0,8.0,7.25
11752,morning,15.0,Monday,Electronic,4.336734693877551,1,0,8.0,32.0,8.5
11753,evening,15.0,Monday,Electronic,4.90506329113924,1,1,32.0,32.0,7.75
11754,morning,2.37,Monday,Electronic,3.90295358649789,1,1,32.0,34.0,9.25
11755,morning,15.0,Monday,Cash,4.243119266055046,0,1,28.0,8.0,9.25
11756,night,15.0,Tuesday,Electronic,4.838709677419355,1,0,8.0,8.0,9.0
11757,afternoon,2.3,Tuesday,Electronic,4.239130434782609,1,1,33.0,28.0,9.75
11758,morning,15.0,Tuesday,Electronic,4.130434782608696,1,0,32.0,33.0,9.5
11759,evening,45.0,Tuesday,Electronic,3.0785562632696393,0,0,24.0,24.0,29.0
11760,afternoon,15.0,Tuesday,Electronic,3.4033264033264037,1,0,24.0,16.0,16.37
11761,evening,1.1,Tuesday,Electronic,5.454545454545454,1,0,8.0,8.0,6.0
11762,evening,15.0,Tuesday,Cash,4.521276595744681,0,1,8.0,7.0,8.5
11763,afternoon,15.0,Monday,Cash,5.851063829787234,0,1,32.0,8.0,5.5
11764,evening,1.22,Monday,Cash,5.122950819672131,0,0,32.0,8.0,6.25
11765,morning,15.0,Monday,Electronic,4.166666666666666,1,1,32.0,8.0,9.25
11766,evening,30.0,Monday,Cash,3.5343035343035347,0,0,28.0,8.0,17.0
11767,afternoon,15.0,Monday,Electronic,3.5365853658536586,1,0,8.0,28.0,10.15
11768,afternoon,15.0,Monday,Electronic,3.2399049881235156,0,0,32.0,24.0,13.64
11769,morning,0.53,Tuesday,Electronic,8.962264150943396,1,0,8.0,8.0,4.75
11770,afternoon,75.0,Monday,Cash,2.6309034907597537,0,0,8.0,76.0,51.25
11771,evening,15.0,Tuesday,Electronic,3.4682274247491636,1,0,32.0,24.0,10.37
11772,night,30.0,Wednesday,Cash,3.482142857142857,0,0,32.0,36.0,19.5
11773,evening,30.0,Monday,Other,3.3928571428571432,0,0,35.0,69.0,19.0
11774,morning,15.0,Tuesday,Cash,6.25,0,0,32.0,28.0,5.25
11775,afternoon,15.0,Monday,Electronic,4.271356783919598,0,0,69.0,44.0,8.5
11776,night,15.0,Monday,Electronic,4.720279720279721,1,0,6.0,6.0,6.75
11777,evening,2.05,Tuesday,Electronic,4.2682926829268295,1,1,32.0,33.0,8.75
11778,morning,30.0,Monday,Electronic,3.4922644163150487,1,0,25.0,7.0,24.83
11779,evening,0.9,Monday,Electronic,10.0,1,0,32.0,24.0,9.0
11780,evening,0.93,Tuesday,Cash,6.182795698924731,0,0,32.0,28.0,5.75
11781,morning,15.0,Tuesday,Electronic,4.435483870967742,1,1,8.0,28.0,8.25
11782,morning,15.0,Tuesday,Electronic,4.296875,1,0,32.0,33.0,8.25
11783,afternoon,30.0,Tuesday,Cash,3.3846153846153846,0,0,35.0,28.0,22.0
11784,evening,30.0,Monday,Electronic,3.4615384615384612,1,1,32.0,22.0,18.0
11785,evening,15.0,Tuesday,Electronic,4.094827586206897,1,0,32.0,33.0,9.5
11786,afternoon,15.0,Monday,Electronic,4.190476190476191,1,0,8.0,32.0,13.2
11787,morning,15.0,Monday,Electronic,5.113636363636363,1,0,24.0,22.0,9.0
11788,evening,30.0,Monday,Electronic,3.240058910162003,1,0,32.0,3.0,22.0
11789,evening,15.0,Monday,Cash,3.6697247706422016,0,1,7.0,6.0,12.0
11790,evening,1.51,Monday,Cash,4.801324503311259,0,0,32.0,8.0,7.25
11791,morning,60.0,Tuesday,Cash,4.769230769230769,0,0,5.0,5.0,62.0
11792,afternoon,1.94,Monday,Electronic,4.639175257731959,0,0,8.0,28.0,9.0
11793,afternoon,15.0,Monday,Electronic,3.658536585365854,1,0,7.0,8.0,9.0
11794,evening,30.0,Tuesday,Electronic,3.042168674698795,1,0,32.0,3.0,25.25
11795,afternoon,45.0,Tuesday,Electronic,4.909638554216867,1,1,76.0,8.0,40.75
11796,afternoon,15.0,Monday,Cash,3.9682539682539684,0,0,32.0,7.0,10.0
11797,morning,0.86,Tuesday,Cash,6.395348837209302,0,0,32.0,32.0,5.5
11798,morning,15.0,Tuesday,Electronic,4.924242424242424,1,0,32.0,8.0,6.5
11799,morning,15.0,Tuesday,Electronic,3.7974683544303796,1,0,28.0,33.0,12.0
11800,morning,45.0,Monday,Electronic,3.375912408759124,0,0,71.0,8.0,27.75
11801,evening,45.0,Tuesday,Other,3.097826086956522,0,0,77.0,8.0,28.5
11802,morning,1.41,Monday,Electronic,4.964539007092199,1,0,28.0,28.0,7.0
11803,afternoon,45.0,Tuesday,Electronic,3.0737704918032787,0,0,24.0,8.0,30.0
11804,morning,0.52,Tuesday,Electronic,8.653846153846153,1,0,8.0,32.0,4.5
11805,afternoon,15.0,Tuesday,Electronic,4.12406015037594,0,0,31.0,32.0,10.97
11806,night,15.0,Tuesday,Cash,5.607476635514018,0,0,6.0,6.0,6.0
11807,afternoon,15.0,Tuesday,Electronic,3.407407407407407,1,0,7.0,8.0,11.04
11808,morning,15.0,Tuesday,Cash,4.62962962962963,0,0,8.0,8.0,7.5
11809,morning,15.0,Tuesday,Electronic,5.2631578947368425,1,0,8.0,32.0,9.0
11810,afternoon,30.0,Tuesday,Electronic,2.82404181184669,1,0,28.0,6.0,16.21
11811,afternoon,1.25,Tuesday,Electronic,5.2,1,1,32.0,28.0,6.5
11812,evening,45.0,Tuesday,Electronic,3.1052631578947367,0,0,39.0,46.0,29.5
11813,morning,15.0,Monday,Electronic,4.821428571428572,1,0,8.0,32.0,6.75
11814,afternoon,1.49,Tuesday,Electronic,4.865771812080537,0,0,35.0,38.0,7.25
11815,afternoon,15.0,Monday,Electronic,3.5347043701799485,0,0,6.0,4.0,13.75
11816,afternoon,45.0,Tuesday,Electronic,2.5994575045207955,1,0,32.0,11.0,28.75
11817,morning,2.37,Monday,Electronic,4.219409282700422,1,0,28.0,8.0,10.0
11818,afternoon,30.0,Monday,Cash,3.8316582914572863,0,0,8.0,76.0,15.25
11819,evening,45.0,Tuesday,Electronic,3.094725511302476,1,0,48.0,36.0,28.75
11820,morning,0.88,Monday,Electronic,6.25,1,0,8.0,8.0,5.5
11821,evening,15.0,Monday,Electronic,4.787234042553192,1,0,32.0,8.0,9.0
11822,afternoon,15.0,Tuesday,Cash,4.18848167539267,0,0,32.0,8.0,8.0
11823,morning,15.0,Monday,Electronic,3.72168284789644,1,0,28.0,7.0,11.5
11824,morning,15.0,Tuesday,Cash,4.186602870813397,0,0,28.0,8.0,8.75
11825,night,15.0,Tuesday,Cash,3.6163522012578615,0,0,6.0,22.0,11.5
11826,evening,15.0,Monday,Electronic,4.013761467889908,1,0,7.0,8.0,8.75
11827,morning,1.39,Tuesday,Electronic,5.035971223021583,1,1,32.0,8.0,7.0
11828,afternoon,30.0,Monday,Cash,3.380782918149466,0,1,32.0,6.0,19.0
11829,afternoon,15.0,Monday,Cash,4.929577464788733,0,1,32.0,8.0,7.0
11830,morning,15.0,Tuesday,Electronic,3.9235668789808917,1,0,7.0,28.0,18.48
11831,afternoon,1.75,Tuesday,Cash,4.571428571428571,0,0,32.0,33.0,8.0
11832,morning,15.0,Monday,Electronic,4.09433962264151,0,0,28.0,24.0,10.85
11833,morning,2.74,Tuesday,Cash,3.7408759124087587,0,0,7.0,3.0,10.25
11834,evening,15.0,Tuesday,Electronic,4.704268292682927,1,0,8.0,7.0,15.43
11835,morning,15.0,Monday,Cash,3.684971098265896,0,0,8.0,28.0,12.75
11836,night,1.17,Tuesday,Electronic,5.341880341880342,1,0,8.0,32.0,6.25
11837,evening,45.0,Tuesday,Electronic,2.8846153846153846,1,1,76.0,4.0,33.75
11838,morning,1.71,Monday,Cash,4.385964912280702,0,0,8.0,28.0,7.5
11839,night,15.0,Wednesday,Cash,6.111111111111111,0,1,6.0,6.0,5.5
11840,night,0.9,Wednesday,Cash,6.388888888888888,0,0,8.0,8.0,5.75
11841,night,15.0,Tuesday,Electronic,6.388888888888888,1,1,6.0,6.0,5.75
11842,night,0.9,Tuesday,Cash,6.388888888888888,0,0,8.0,28.0,5.75
11843,night,0.9,Tuesday,Electronic,7.222222222222222,1,1,32.0,32.0,6.5
11844,night,15.0,Tuesday,Electronic,3.888888888888889,1,0,32.0,24.0,10.5
11845,night,0.9,Tuesday,Electronic,5.833333333333333,1,0,6.0,6.0,5.25
11846,evening,15.0,Tuesday,Electronic,4.444444444444445,1,0,28.0,33.0,8.0
11847,evening,1.8,Tuesday,Cash,4.444444444444445,0,0,8.0,32.0,8.0
11848,evening,15.0,Tuesday,Other,6.111111111111111,0,0,28.0,28.0,5.5
11849,evening,2.7,Tuesday,Cash,3.888888888888889,0,0,4.0,8.0,10.5
11850,evening,15.0,Tuesday,Cash,6.111111111111111,0,0,8.0,32.0,5.5
11851,evening,15.0,Tuesday,Electronic,3.9814814814814814,1,0,8.0,33.0,10.75
11852,evening,0.9,Tuesday,Electronic,6.111111111111111,1,0,76.0,76.0,5.5
11853,evening,15.0,Tuesday,Electronic,4.444444444444445,1,0,28.0,31.0,8.0
11854,evening,0.9,Tuesday,Cash,6.388888888888888,0,1,8.0,8.0,5.75
11855,evening,0.9,Tuesday,Cash,6.111111111111111,0,0,8.0,32.0,5.5
11856,evening,0.9,Tuesday,Electronic,6.111111111111111,1,0,6.0,6.0,5.5
11857,afternoon,0.9,Tuesday,Electronic,6.111111111111111,1,0,8.0,8.0,5.5
11858,afternoon,15.0,Tuesday,Electronic,3.796296296296296,1,0,28.0,8.0,10.25
11859,afternoon,0.9,Tuesday,Electronic,6.111111111111111,1,1,32.0,32.0,5.5
11860,afternoon,0.9,Tuesday,Electronic,6.111111111111111,1,0,32.0,28.0,5.5
11861,afternoon,30.0,Tuesday,Cash,3.0864197530864197,0,0,19.0,28.0,25.0
11862,afternoon,15.0,Tuesday,Cash,3.888888888888889,0,0,33.0,32.0,10.5
11863,afternoon,0.9,Tuesday,Cash,6.111111111111111,0,0,32.0,28.0,5.5
11864,afternoon,0.9,Tuesday,Cash,6.111111111111111,0,0,6.0,7.0,5.5
11865,afternoon,0.9,Tuesday,Electronic,6.111111111111111,1,0,32.0,32.0,5.5
11866,afternoon,15.0,Tuesday,Electronic,3.4274193548387095,0,1,5.0,3.0,12.75
11867,afternoon,15.0,Tuesday,Other,3.4027777777777777,0,0,8.0,46.0,12.25
11868,morning,2.7,Tuesday,Electronic,3.796296296296296,1,0,33.0,32.0,10.25
11869,morning,0.9,Tuesday,Cash,6.111111111111111,0,1,32.0,8.0,5.5
11870,morning,0.9,Tuesday,Cash,6.111111111111111,0,0,28.0,32.0,5.5
11871,morning,30.0,Tuesday,Electronic,3.3333333333333335,1,0,14.0,22.0,15.0
11872,morning,1.11,Tuesday,Electronic,8.108108108108107,1,0,2.0,77.0,9.0
11873,morning,15.0,Tuesday,Electronic,3.888888888888889,1,0,32.0,8.0,10.5
11874,morning,1.8,Tuesday,Cash,4.722222222222222,0,0,8.0,32.0,8.5
11875,morning,15.0,Tuesday,Electronic,4.583333333333333,1,0,8.0,24.0,8.25
11876,morning,0.9,Tuesday,Cash,6.388888888888888,0,0,28.0,32.0,5.75
11877,morning,1.8,Tuesday,Cash,4.444444444444445,0,0,8.0,32.0,8.0
11878,morning,2.04,Tuesday,Electronic,4.514705882352941,1,0,32.0,28.0,9.21
11879,night,0.9,Tuesday,Cash,6.388888888888888,0,0,8.0,8.0,5.75
11880,night,1.8,Monday,Electronic,4.444444444444445,1,0,6.0,8.0,8.0
11881,evening,15.0,Monday,Electronic,3.9814814814814814,1,0,8.0,7.0,10.75
11882,evening,0.9,Monday,Electronic,6.111111111111111,1,0,32.0,28.0,5.5
11883,evening,15.0,Monday,Cash,6.111111111111111,0,0,32.0,8.0,5.5
11884,evening,15.0,Monday,Electronic,3.9814814814814814,1,0,32.0,28.0,10.75
11885,evening,1.8,Monday,Other,4.444444444444445,0,0,32.0,28.0,8.0
11886,evening,0.9,Monday,Cash,6.388888888888888,0,0,32.0,28.0,5.75
11887,evening,0.9,Monday,Electronic,6.111111111111111,1,0,8.0,8.0,5.5
11888,evening,0.9,Monday,Cash,6.111111111111111,0,0,8.0,8.0,5.5
11889,afternoon,0.87,Monday,Cash,6.32183908045977,0,0,32.0,8.0,5.5
11890,afternoon,0.9,Monday,Electronic,6.111111111111111,1,0,32.0,32.0,5.5
11891,afternoon,15.0,Monday,Other,6.111111111111111,0,0,38.0,38.0,5.5
11892,afternoon,0.9,Monday,Electronic,6.111111111111111,1,1,32.0,32.0,5.5
11893,afternoon,1.8,Monday,Cash,4.583333333333333,0,0,33.0,8.0,8.25
11894,morning,0.9,Monday,Cash,6.111111111111111,0,0,32.0,32.0,5.5
11895,morning,1.8,Monday,Cash,4.166666666666667,0,1,8.0,8.0,7.5
11896,morning,15.0,Monday,Cash,6.388888888888888,0,0,8.0,8.0,5.75
11897,morning,0.9,Monday,Cash,6.388888888888888,0,0,33.0,35.0,5.75
11898,morning,0.9,Monday,Cash,6.111111111111111,0,0,28.0,8.0,5.5
11899,morning,0.9,Monday,Other,5.833333333333333,0,0,27.0,23.0,5.25
11900,morning,0.9,Monday,Electronic,6.111111111111111,1,0,28.0,8.0,5.5
11901,morning,15.0,Monday,Cash,6.111111111111111,0,0,28.0,32.0,5.5
11902,morning,0.9,Monday,Electronic,6.388888888888888,1,0,28.0,28.0,5.75
11903,morning,15.0,Monday,Electronic,4.166666666666667,1,0,8.0,8.0,7.5
11904,morning,0.9,Monday,Cash,6.111111111111111,0,0,8.0,8.0,5.5
11905,morning,0.9,Monday,Electronic,6.111111111111111,1,1,8.0,8.0,5.5
11906,morning,15.0,Monday,Cash,6.111111111111111,0,0,32.0,32.0,5.5
11907,morning,0.9,Monday,Other,5.833333333333333,0,0,28.0,28.0,5.25
11908,morning,1.8,Monday,Cash,4.583333333333333,0,0,8.0,8.0,8.25
11909,morning,30.0,Monday,Cash,3.5,0,0,7.0,28.0,15.75
11910,morning,15.0,Monday,Electronic,6.388888888888888,1,0,8.0,8.0,5.75
11911,morning,1.08,Monday,Cash,5.787037037037036,0,0,77.0,3.0,6.25
11912,morning,15.0,Monday,Electronic,10.0,1,0,8.0,8.0,9.0
11913,night,0.78,Monday,Cash,6.730769230769231,0,1,8.0,32.0,5.25
11914,morning,45.0,Tuesday,Electronic,3.1648675171737,0,0,32.0,38.0,32.25
11915,evening,15.0,Tuesday,Electronic,3.069418386491557,1,0,33.0,24.0,16.36
11916,morning,30.0,Tuesday,Cash,14.05940594059406,0,0,28.0,25.0,71.0
11917,morning,15.0,Tuesday,Electronic,3.631284916201117,0,0,6.0,32.0,13.0
11918,afternoon,30.0,Tuesday,Electronic,3.223684210526316,1,0,32.0,77.0,24.5
11919,morning,45.0,Tuesday,Electronic,3.1284606866002216,1,1,56.0,31.0,28.25
11920,evening,15.0,Tuesday,Electronic,3.8392857142857144,1,0,34.0,8.0,10.75
11921,morning,45.0,Monday,Electronic,3.375,0,0,1.0,32.0,40.5
11922,morning,15.0,Tuesday,Electronic,3.7234042553191493,1,0,28.0,8.0,10.5
11923,afternoon,15.0,Monday,Cash,5.978260869565217,0,1,8.0,32.0,5.5
11924,morning,30.0,Tuesday,Electronic,3.4220532319391634,0,0,61.0,44.0,27.0
11925,night,0.83,Tuesday,Electronic,10.843373493975903,1,0,8.0,8.0,9.0
11926,afternoon,45.0,Monday,Cash,3.0440414507772022,0,0,2.0,23.0,35.25
11927,morning,15.0,Monday,Electronic,4.105960264900662,1,0,28.0,28.0,12.4
11928,morning,2.22,Monday,Electronic,4.171171171171171,1,0,8.0,28.0,9.26
11929,morning,15.0,Monday,Electronic,6.474820143884893,1,0,8.0,8.0,9.0
11930,night,15.0,Tuesday,Electronic,7.258064516129032,1,0,8.0,8.0,9.0
11931,evening,30.0,Tuesday,Electronic,3.1231884057971016,1,0,32.0,23.0,21.55
11932,morning,45.0,Monday,Other,3.108695652173913,0,0,48.0,28.0,35.75
11933,night,15.0,Tuesday,Electronic,2.9646017699115044,1,0,8.0,28.0,10.05
11934,evening,15.0,Tuesday,Electronic,4.036101083032491,0,0,8.0,24.0,11.18
11935,morning,1.65,Tuesday,Electronic,4.545454545454546,1,0,28.0,8.0,7.5
11936,morning,15.0,Tuesday,Electronic,3.7695473251028804,1,0,6.0,28.0,18.32
11937,morning,15.0,Tuesday,Electronic,4.568527918781726,1,0,7.0,8.0,9.0
11938,evening,15.0,Tuesday,Electronic,4.591836734693878,1,0,38.0,38.0,6.75
11939,afternoon,0.97,Tuesday,Electronic,5.927835051546392,1,0,8.0,8.0,5.75
11940,afternoon,15.0,Tuesday,Electronic,3.991596638655462,0,0,32.0,8.0,9.5
11941,evening,15.0,Monday,Electronic,3.723404255319149,1,1,8.0,33.0,12.25
11942,evening,15.0,Monday,Electronic,4.1062801932367154,1,0,28.0,8.0,17.0
11943,morning,15.0,Tuesday,Electronic,3.571428571428571,1,0,32.0,24.0,13.0
11944,evening,15.0,Tuesday,Cash,4.147982062780269,0,0,32.0,28.0,9.25
11945,afternoon,45.0,Monday,Other,3.0965909090909087,0,0,2.0,16.0,27.25
11946,morning,1.67,Monday,Electronic,5.389221556886228,1,0,33.0,32.0,9.0
11947,morning,1.61,Monday,Electronic,4.813664596273291,1,1,32.0,28.0,7.75
11948,afternoon,15.0,Monday,Cash,4.0625,0,0,8.0,28.0,9.75
11949,afternoon,15.0,Tuesday,Cash,5.341880341880342,0,0,32.0,28.0,6.25
11950,night,15.0,Tuesday,Electronic,8.108108108108107,1,0,6.0,7.0,9.0
11951,afternoon,15.0,Monday,Electronic,6.164383561643835,1,0,8.0,28.0,9.0
11952,morning,15.0,Monday,Electronic,6.164383561643835,1,0,8.0,28.0,9.0
11953,afternoon,15.0,Monday,Cash,4.133064516129032,0,1,8.0,33.0,10.25
11954,morning,15.0,Monday,Electronic,4.463709677419355,1,0,33.0,32.0,11.07
11955,morning,30.0,Tuesday,Electronic,3.260869565217391,0,0,7.0,20.0,21.75
11956,morning,15.0,Monday,Electronic,4.07725321888412,0,0,24.0,8.0,9.5
11957,morning,30.0,Tuesday,Electronic,3.135788262370541,1,0,5.0,16.0,27.25
11958,afternoon,15.0,Monday,Electronic,3.4220532319391634,0,0,21.0,2.0,18.0
11959,night,1.54,Tuesday,Cash,4.707792207792208,0,0,16.0,5.0,7.25
11960,evening,30.0,Tuesday,Electronic,3.1152141802067947,1,0,8.0,22.0,21.09
11961,evening,30.0,Monday,Other,3.278688524590164,0,0,19.0,4.0,20.0
11962,morning,45.0,Tuesday,Electronic,3.071182548794489,0,0,12.0,6.0,26.75
11963,afternoon,15.0,Monday,Electronic,3.8140243902439024,1,0,34.0,8.0,12.51
11964,morning,1.48,Monday,Electronic,6.081081081081082,1,0,8.0,32.0,9.0
11965,evening,15.0,Monday,Electronic,3.355172413793104,1,0,8.0,28.0,9.73
11966,morning,15.0,Monday,Electronic,3.706199460916442,1,0,8.0,33.0,13.75
11967,night,15.0,Monday,Electronic,4.081081081081081,1,0,6.0,8.0,13.59
11968,evening,15.0,Tuesday,Electronic,4.015463917525773,0,0,8.0,6.0,15.58
11969,evening,1.65,Tuesday,Cash,4.3939393939393945,0,0,8.0,24.0,7.25
11970,afternoon,60.0,Tuesday,Cash,3.125,0,0,28.0,41.0,43.5
11971,morning,1.59,Monday,Electronic,5.660377358490566,1,0,8.0,32.0,9.0
11972,afternoon,15.0,Monday,Cash,4.45945945945946,0,1,8.0,28.0,8.25
11973,evening,30.0,Tuesday,Electronic,3.125,1,1,8.0,6.0,16.25
11974,morning,15.0,Tuesday,Electronic,5.1923076923076925,1,0,8.0,8.0,6.75
11975,morning,30.0,Monday,Electronic,3.4232365145228214,0,0,8.0,23.0,16.5
11976,afternoon,15.0,Tuesday,Cash,3.931451612903226,0,1,33.0,32.0,9.75
11977,evening,15.0,Tuesday,Electronic,3.540462427745665,1,0,32.0,7.0,12.25
11978,afternoon,1.47,Monday,Electronic,6.122448979591836,1,0,8.0,8.0,9.0
11979,morning,15.0,Tuesday,Electronic,4.705882352941177,1,0,8.0,32.0,8.0
11980,evening,15.0,Tuesday,Electronic,5.389221556886228,1,0,8.0,32.0,9.0
11981,afternoon,0.95,Tuesday,Cash,6.052631578947369,0,1,32.0,8.0,5.75
11982,night,15.0,Tuesday,Electronic,3.8344155844155843,1,0,6.0,8.0,11.81
11983,morning,15.0,Tuesday,Cash,3.4420289855072466,0,0,1.0,6.0,14.25
11984,night,30.0,Monday,Electronic,4.440389294403893,1,0,6.0,24.0,18.25
11985,night,1.35,Monday,Electronic,5.185185185185185,1,1,28.0,8.0,7.0
11986,afternoon,45.0,Tuesday,Electronic,2.7922755741127347,1,0,8.0,12.0,26.75
11987,afternoon,30.0,Monday,Electronic,3.4246575342465757,0,1,7.0,3.0,27.5
11988,evening,15.0,Monday,Electronic,4.615384615384616,1,0,4.0,3.0,9.0
11989,morning,15.0,Tuesday,Other,3.546511627906977,0,0,43.0,41.0,15.25
11990,evening,15.0,Monday,Electronic,3.604651162790698,1,0,8.0,31.0,15.5
11991,morning,15.0,Tuesday,Electronic,4.148936170212766,1,0,8.0,8.0,9.75
11992,afternoon,15.0,Tuesday,Electronic,3.349056603773585,1,0,2.0,21.0,17.75
11993,morning,1.26,Monday,Electronic,5.158730158730159,1,0,28.0,8.0,6.5
11994,evening,1.4,Tuesday,Cash,5.0,0,0,8.0,28.0,7.0
11995,evening,15.0,Tuesday,Cash,4.21875,0,0,8.0,8.0,6.75
11996,afternoon,15.0,Tuesday,Cash,3.828125,0,1,8.0,32.0,12.25
11997,morning,45.0,Monday,Electronic,3.0135004821600773,0,0,45.0,69.0,31.25
11998,evening,1.57,Tuesday,Cash,4.617834394904459,0,1,7.0,8.0,7.25
11999,evening,15.0,Monday,Electronic,3.6419753086419755,1,1,8.0,76.0,14.75
12000,morning,30.0,Tuesday,Other,3.019480519480519,0,0,15.0,8.0,23.25
12001,afternoon,15.0,Tuesday,Cash,3.581460674157303,0,0,6.0,8.0,12.75
12002,night,0.71,Tuesday,Electronic,12.67605633802817,1,0,32.0,32.0,9.0
12003,afternoon,60.0,Tuesday,Electronic,2.8694673668417106,1,1,76.0,6.0,38.25
12004,night,1.87,Tuesday,Electronic,4.81283422459893,1,0,32.0,8.0,9.0
12005,evening,15.0,Tuesday,Electronic,3.6764705882352944,1,0,32.0,7.0,12.5
12006,afternoon,15.0,Tuesday,Other,3.5294117647058822,0,0,7.0,3.0,12.0
12007,evening,0.85,Monday,Electronic,6.176470588235294,1,1,56.0,62.0,5.25
12008,afternoon,15.0,Monday,Electronic,3.823529411764706,1,1,7.0,32.0,13.0
12009,evening,15.0,Tuesday,Electronic,3.79375,1,0,7.0,8.0,12.14
12010,afternoon,1.84,Tuesday,Electronic,4.483695652173913,1,0,32.0,8.0,8.25
12011,morning,15.0,Monday,Electronic,4.0,1,0,28.0,33.0,12.0
12012,evening,15.0,Monday,Electronic,3.409090909090909,0,0,8.0,7.0,13.5
12013,morning,2.09,Monday,Electronic,4.186602870813397,1,0,8.0,28.0,8.75
12014,morning,45.0,Monday,Electronic,3.2564450474898234,0,0,36.0,61.0,24.0
12015,morning,15.0,Monday,Cash,4.296875,0,0,6.0,7.0,8.25
12016,morning,15.0,Tuesday,Cash,3.937007874015748,0,0,8.0,28.0,10.0
12017,afternoon,15.0,Monday,Electronic,3.885135135135135,0,0,8.0,33.0,11.5
12018,evening,1.55,Tuesday,Electronic,4.67741935483871,1,0,32.0,28.0,7.25
12019,afternoon,15.0,Tuesday,Electronic,3.622159090909091,1,0,32.0,7.0,12.75
12020,morning,15.0,Tuesday,Cash,5.033557046979865,0,1,32.0,33.0,7.5
12021,afternoon,15.0,Tuesday,Cash,6.8493150684931505,0,0,32.0,32.0,5.0
12022,morning,15.0,Monday,Electronic,4.223744292237443,1,0,8.0,8.0,9.25
12023,morning,0.73,Monday,Cash,6.8493150684931505,0,0,3.0,3.0,5.0
12024,evening,2.16,Tuesday,Electronic,4.166666666666666,1,0,33.0,32.0,9.0
12025,morning,1.29,Tuesday,Electronic,5.426356589147287,1,0,32.0,28.0,7.0
12026,morning,15.0,Tuesday,Cash,4.720279720279721,0,0,28.0,8.0,6.75
12027,evening,75.0,Tuesday,Cash,2.937853107344633,0,1,8.0,76.0,52.0
12028,morning,15.0,Monday,Electronic,3.9209621993127146,1,0,6.0,24.0,11.41
12029,afternoon,0.95,Tuesday,Electronic,6.052631578947369,1,0,32.0,8.0,5.75
12030,night,15.0,Monday,Electronic,6.172839506172839,0,0,28.0,28.0,5.0
12031,night,2.01,Monday,Electronic,4.601990049751245,1,0,6.0,8.0,9.25
12032,afternoon,0.67,Tuesday,Cash,7.462686567164178,0,0,77.0,77.0,5.0
12033,afternoon,60.0,Tuesday,Cash,2.8771384136858478,0,1,8.0,56.0,37.0
12034,afternoon,0.92,Tuesday,Electronic,9.782608695652174,1,0,32.0,8.0,9.0
12035,morning,2.23,Tuesday,Cash,4.147982062780269,0,1,28.0,28.0,9.25
12036,morning,2.06,Monday,Electronic,4.126213592233009,0,0,6.0,3.0,8.5
12037,evening,15.0,Tuesday,Electronic,3.45,0,0,8.0,8.0,17.25
12038,evening,45.0,Tuesday,Other,2.9,0,0,7.0,8.0,36.25
12039,afternoon,45.0,Tuesday,Other,2.875,0,0,8.0,8.0,28.75
12040,morning,30.0,Tuesday,Other,3.4,0,0,43.0,69.0,17.0
12041,morning,15.0,Tuesday,Electronic,4.0,1,0,28.0,8.0,10.0
